번호,종목코드,종목명,시장구분,증권구분,주식종류,상장일,폐지일,폐지사유,정리매매기간_시작일,정리매매기간_종료일,업종,액면가,상장주식수,이전상장후_종목코드,이전상장후_종목명
"482","75602776","유경공모부동산1호ClassF","KOSPI","수익증권","보통주","2017/09/22","2020/05/22","수익증권 신탁기간의 만료 또는 전액 중도 환수",,,,"1000","35100000",,"유경피에스지자산운용"
"483","094190","이엘케이","KOSDAQ","주권","보통주","2007/10/29","2020/05/22","감사의견 거절(감사범위 제한 및 계속기업 존속능력에 대한 불확실성)","2020/05/13","2020/05/21","IT부품","500","72327965",,
"484","900040","차이나그레이트","KOSDAQ","외국주권","보통주","2009/05/29","2020/05/22","법정제출기한까지 사업보고서를 제출하지 아니한 후, 법정제출기한의 다음날부터 10일이내에 사업보고서를 제출하지 아니함 ","2020/05/13","2020/05/21","금융","0.1","125866557",,
"485","030270","에스마크","KOSDAQ","주권","보통주","1997/01/17","2020/05/21","감사의견거절(감사범위제한 및 계속기업 존속 불확실)","2020/05/12","2020/05/20","섬유·의류","500","7562701",,
"486","054340","피앤텔","KOSDAQ","주권","보통주","2002/01/10","2020/05/21","감사의견 거절(감사범위 제한 및 계속기업 존속능력에 대한 불확실성)","2020/05/12","2020/05/20","IT부품","500","4031039",,
"487","197210","리드","KOSDAQ","주권","보통주","2015/11/20","2020/05/14","기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지기준에 해당한다고 결정","2020/05/04","2020/05/13","반도체","500","25060166",,
"488","205290","케미메디","KONEX","주권","보통주","2017/01/13","2020/05/13","외부감사인의 감사의견 의견거절(감사범위 제한)","2020/04/29","2020/05/12","-","500","8159148",,
"489","189540","씨티네트웍스","KONEX","주권","보통주","2013/12/24","2020/05/12","감사의견 거절(계속기업 존속능력에 대한 불확실성)","2020/04/28","2020/05/11","-","500","2415990",,
"490","083380","동북아13호","KOSPI","선박투자회사","보통주","2005/08/29","2020/05/04","존속기간 만료",,,"서비스업","5000","1585660",,
"491","159650","하이골드8호","KOSPI","선박투자회사","보통주","2012/09/17","2020/04/27","감사의견 부적정","2020/04/16","2020/04/24","서비스업","5000","14905929",,
"492","027390","한화갤러리아타임월드","KOSPI","주권","보통주","1996/01/30","2020/04/16","지주회사(최대주주등)의 완전자회사화 등",,,"유통업","5000","6000131",,
"493","02739218","한화갤러리아타임월드 23WR","KOSPI","신주인수권증권","보통주","2018/07/10","2020/04/16","주권의 상장폐지 또는 관리종목지정기준에 해당(신주인수권증권)",,,,"0","1153947",,
"494","220110","드림티엔터테인먼트","KONEX","주권","보통주","2015/06/24","2020/04/10","사업보고서 법정제출기한('20.3.30限)내 미제출","2020/04/01","2020/04/09","-","200","10664262",,
"495","123260","파인넥스","KOSDAQ","주권","보통주","2011/12/05","2020/04/10","제28조제1항제9호에 따라 관리종목 지정 후 공시규정 제19조제1항에 따른 사업보고서 법정제출기한 내 미제출, 최근 2년간 3회 이상 공시규정 제19조제1항의 규정에 의한 사업보고서, 반기보고서 또는 분기보고서 법정제출기한 내 미제출","2020/04/01","2020/04/09","반도체","500","24015495",,
"496","001799","대한제당3우B","KOSPI","주권","신형우선주","2010/04/09","2020/04/08","존속기간 만료",,,"음식료품","2500","129656","001790","대한제당"
"497","7470177C","이지스161호","KOSPI","수익증권","보통주","2018/03/02","2020/03/26","수익증권 신탁기간의 만료 또는 전액 중도 환수",,,,"1000","30044685","139150","이지스자산운용"
"498","011160","두산건설","KOSPI","주권","보통주","1996/01/30","2020/03/24","지주회사(최대주주등)의 완전자회사화 등",,,"건설업","500","329897110",,
"499","01116218","두산건설 4WR","KOSPI","신주인수권증권","보통주","2018/05/28","2020/03/24","주권의 상장폐지 또는 관리종목지정기준에 해당(신주인수권증권)",,,,"0","23281554",,
"500","271740","한국제5호스팩","KOSDAQ","주권","보통주","2017/07/24","2020/03/03","상장예비심사 청구서 미제출로 관리종목 지정 후 1개월 이내 동 사유 미해소","2020/02/21","2020/03/02","금융","100","4000000",,
"501","311840","대원모방","KONEX","주권","보통주","2018/12/27","2020/02/27","지정자문인 선임계약 해지 후 30일 이내 미체결(2020.2.13 限)","2020/02/18","2020/02/26","-","500","1593280",,
"502","252370","유쎌","KONEX","주권","보통주","2016/09/29","2020/02/27","지정자문인 선임계약 해지 후 30일 이내 미체결(2020.2.13 限)","2020/02/18","2020/02/26","-","500","1325000",,
"503","73801A72","칸서스노을연료전지","KOSPI","수익증권","보통주","2017/04/21","2020/02/25","수익증권 신탁기간의 만료 또는 전액 중도 환수",,,,"1000","11400000","082410","칸서스"
"504","01116217","두산건설 3WR","KOSPI","신주인수권증권","보통주","2017/04/07","2020/02/24","신주인수권증권 행사기간 및 행사의 만료",,,,"0","35628614",,
"505","079440","오렌지라이프","KOSPI","주권","보통주","2017/05/11","2020/02/14","지주회사(최대주주등)의 완전자회사화 등",,,"보험","1000","82000000",,
"506","122800","썬텍","KOSDAQ","주권","보통주","2010/11/26","2020/02/12","기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지기준에 해당한다고 결정","2020/02/03","2020/02/11","금속","100","35153085",,
"507","72503A3B","신한BNPP서울시지하철9호선3호","KOSPI","수익증권","보통주","2014/02/21","2020/02/11","수익증권 신탁기간의 만료 또는 전액 중도 환수",,,,"1000","25000000","047190","신한자산운용"
"508","74201B91","하나대체철원태양광특별자산1호","KOSPI","수익증권","보통주","2019/04/29","2020/01/30","수익증권 신탁기간의 만료 또는 전액 중도 환수",,,,"1000","5000000","138960","하나대체투자자산운용"
"509","077280","한컴지엠디","KOSDAQ","주권","보통주","2004/06/02","2020/01/16","피흡수합병",,,"소프트웨어","500","11766339",,
"510","265920","한화수성스팩","KOSDAQ","주권","보통주","2017/06/08","2020/01/15","상장예비심사 청구서 미제출로 관리종목 지정후 1개월 이내 동사유를 미해소","2020/01/06","2020/01/14","금융","100","4440000",,
"511","265480","미래에셋대우스팩1호","KOSDAQ","주권","보통주","2017/05/26","2020/01/03","상장예비심사 청구서 미제출로 관리종목 지정 후 1개월 이내 동 사유 미해소","2019/12/20","2020/01/02","금융","100","4840000",,
"512","74701779","이지스부동산투자신탁145호","KOSPI","수익증권","보통주","2017/12/14","2020/01/02","수익증권 신탁기간의 만료 또는 전액 중도 환수",,,,"1000","48004244","139150","이지스자산운용"
"513","210610","소프트캠프","KONEX","주권","보통주","2014/12/18","2019/12/30","피흡수합병",,,"-","500","4467252",,
"514","122050","아이엘사이언스","KONEX","주권","보통주","2018/11/16","2019/12/27","피흡수합병",,,"-","500","6784104",,
"515","00503217","부산주공 2WR","KOSPI","신주인수권증권","보통주","2017/02/14","2019/12/26","신주인수권증권 행사기간 및 행사의 만료",,,,"0","1557659","005030","부산주공"
"516","035480","제이테크놀로지","KOSDAQ","주권","보통주","1999/11/18","2019/12/12","기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지기준에 해당한다고 결정","2019/12/03","2019/12/11","오락·문화","500","9105814",,
"517","247300","인프라웨어테크놀러지","KONEX","주권","보통주","2016/07/08","2019/12/06","피흡수합병",,,"-","500","6118198",,
"518","264290","한화에이스스팩3호","KOSDAQ","주권","보통주","2017/05/02","2019/12/06","상장예비심사 청구서 미제출로 관리종목 지정 후 1개월 이내 동 사유 미해소","2019/11/27","2019/12/05","금융","100","3080000",,
"519","226610","한국비엔씨","KONEX","주권","보통주","2015/12/18","2019/12/03","피흡수합병",,,"-","500","6028801",,
"520","017680","데코앤이","KOSDAQ","주권","보통주","1993/09/03","2019/11/20","발행한 어음 또는 수표가 주거래은행에 의하여 최종부도로 결정되거나 거래은행에 의한 거래정지","2019/11/11","2019/11/19","섬유·의류","500","14585615",,
"521","09037215","메타랩스 5WR","KOSPI","신주인수권증권","보통주","2016/01/05","2019/11/18","신주인수권증권 행사기간 및 행사의 만료",,,,"0","2638197","090370","메타랩스"
"522","230400","자비스","KONEX","주권","보통주","2015/11/17","2019/11/15","피흡수합병",,,"-","500","3558916",,
"523","262830","대신밸런스제4호스팩","KOSDAQ","주권","보통주","2017/03/03","2019/10/10","상장예비심사 청구서 미제출로 관리종목 지정 후 1개월 이내 동 사유 미해소","2019/09/27","2019/10/08","금융","100","5010000",,
"524","135270","세종머티리얼즈","KONEX","주권","보통주","2014/12/17","2019/10/02","파산선고에 따른 해산사유 발생","2019/09/23","2019/10/01","-","500","7146051",,
"525","257730","신한제3호스팩","KOSDAQ","주권","보통주","2017/02/23","2019/10/01","상장예비심사 청구서 미제출로 관리종목 지정 후 1개월 이내 동 사유 미해소","2019/09/20","2019/09/30","금융","100","3505000",,
"526","271400","알로이스","KONEX","주권","보통주","2017/07/07","2019/10/01","피흡수합병",,,"-","500","2726400",,
"527","225650","쿠첸","KOSDAQ","주권","보통주","2015/09/04","2019/09/16","타법인의 완전자회사로 편입",,,"일반전기전자","500","10686277",,
"528","232330","SK3호스팩","KOSDAQ","주권","보통주","2016/11/16","2019/08/30","상장예비심사 청구서 미제출로 관리종목 지정 후 1개월 이내 동 사유 미해소","2019/08/21","2019/08/29","금융","100","3600000",,
"529","01120215","현대상선 1WR","KOSPI","신주인수권증권","보통주","2017/03/24","2019/08/12","신주인수권증권 행사기간 및 행사의 만료",,,,"0","10780904","011200","HMM"
"530","737027S7","PAM부동산3호","KOSPI","수익증권","보통주","2009/04/24","2019/07/26","수익증권 신탁기간의 만료 또는 전액 중도 환수",,,,"5000","27885679","082570","파인아시아자산운용"
"531","026180","현대정보기술","KOSDAQ","주권","보통주","2000/08/08","2019/07/17","피흡수합병",,,"컴퓨터서비스","1000","59537195",,
"532","221670","주노콜렉션","KONEX","주권","보통주","2017/06/27","2019/07/16"," 지정자문인 선임계약 해지 후 30일 이내 미체결(2019.7.2 限) ","2019/07/05","2019/07/15","-","500","3373320",,
"533","176560","포인트엔지니어링","KONEX","주권","보통주","2017/08/14","2019/07/16","피흡수합병",,,"-","500","6200000",,
"534","262760","엔케이맥스","KONEX","주권","보통주","2018/08/09","2019/07/04","피흡수합병",,,"-","500","16820000",,
"535","079660","사조해표","KOSPI","주권","보통주","2004/09/21","2019/06/26","해산 사유 발생",,,"음식료품","5000","7160000",,
"536","229480","줌인터넷","KONEX","주권","보통주","2016/06/10","2019/06/10","피흡수합병",,,"-","500","10808738",,
"537","01116216","두산건설 2WR","KOSPI","신주인수권증권","보통주","2016/07/08","2019/05/27","신주인수권증권 행사기간 및 행사의 만료",,,,"0","28162494",,
"538","242850","영현무역","KONEX","주권","보통주","2016/05/20","2019/05/22","지정자문인 선임계약 해지 후 30일 이내 미체결(2019.5.8 限)","2019/05/13","2019/05/21","-","500","1620000",,
"539","002250","알보젠코리아","KOSPI","주권","보통주","1973/11/10","2019/05/20","지주회사(최대주주등)의 완전자회사화 등",,,"의약품","5000","11857922",,
"540","004987","성신양회2우B","KOSPI","주권","신형우선주","1999/03/15","2019/05/10","존속기간 만료",,,"비금속광물","5000","220693","004980","성신양회"
"541","004989","성신양회3우B","KOSPI","주권","신형우선주","2001/02/01","2019/05/10","존속기간 만료",,,"비금속광물","5000","286898","004980","성신양회"
"542","140890","트러스제7호","KOSPI","부동산투자회사","보통주","2011/09/30","2019/05/07","해산 사유 발생",,,"서비스업","5000","9686000",,
"543","065160","에프티이앤이","KOSDAQ","주권","보통주","2002/07/30","2019/05/03","감사의견 거절(감사범위 제한)","2019/04/30","2019/05/02","화학","500","67990951",,
"544","250300","제이에스피브이","KONEX","주권","보통주","2016/08/10","2019/03/04","지정자문인 선임계약 해지 후 30일이내 미체결(2019.2.1 限)","2019/02/11","2019/02/28","-","100","23672671",,
"545","245030","스페이스솔루션","KONEX","주권","보통주","2016/06/03","2019/02/27","상장폐지 신청('19.1.25)","2019/02/18","2019/02/26","-","500","1120000",,
"546","123100","원익테라세미콘","KOSDAQ","주권","보통주","2011/11/01","2019/02/20","피흡수합병",,,"반도체","500","11303840",,
"547","000030","우리은행","KOSPI","주권","보통주","2014/11/19","2019/02/13","지주회사(최대주주등)의 완전자회사화 등",,,"은행","5000","676000000",,
"548","10608216","지투하이소닉 7WR","KOSDAQ","신주인수권증권","보통주","2016/06/02","2019/02/13","기초주권의 관리종목 지정","2019/01/30","2019/02/12",,"0","1563015","106080","하이소닉"
"549","72502A3B","신한BNPP서울시지하철9호선2호","KOSPI","수익증권","보통주","2014/02/21","2019/02/11","수익증권 신탁기간의 만료 또는 전액 중도 환수",,,,"1000","25000000","047190","신한자산운용"
"550","74901A75","현대인베스트ILS투자신탁1호","KOSPI","수익증권","보통주","2017/07/26","2019/02/01","수익증권 신탁기간의 만료 또는 전액 중도 환수",,,,"1000","4958459",,"현대인베스트먼트자산"
"551","240540","한국4호스팩","KOSDAQ","주권","보통주","2016/06/22","2019/01/29","상장예비심사 청구서 미제출로 관리종목 지정 후 1개월 이내 동 사유 미해소","2019/01/18","2019/01/28","금융","100","5500000",,
"552","900090","차이나하오란","KOSDAQ","외국주권","보통주","2010/02/05","2019/01/02","제28조제1항제9호에 따라 관리종목 지정 후 공시규정 제19조 제1항에 따른 분기보고서 법정기한 내 미제출","2018/12/19","2018/12/28","금융","무액면","94000000",,
"553","11481216","아이원스 5WR","KOSDAQ","신주인수권증권","보통주","2016/02/05","2018/12/24","신주인수권 행사기간 만료",,,,"0","534166","114810","한솔아이원스"
"554","004130","대덕GDS","KOSPI","주권","보통주","1987/08/10","2018/12/19","해산 사유 발생",,,"전기전자","500","20575613",,
"555","004135","대덕GDS우","KOSPI","주권","구형우선주","1988/10/21","2018/12/19","해산 사유 발생",,,"전기전자","500","2160000",,
"556","002000","한국유리","KOSPI","주권","보통주","1969/06/27","2018/12/13","신청에 의한 상장폐지","2018/12/04","2018/12/12","비금속광물","5000","10079660",,
"557","002005","한국유리우","KOSPI","주권","구형우선주","1989/12/20","2018/12/13","신청에 의한 상장폐지","2018/12/04","2018/12/12","비금속광물","5000","454767",,
"558","167380","나무기술","KONEX","주권","보통주","2016/11/28","2018/12/11","피흡수합병",,,"-","500","2312300",,
"559","272420","극동자동화","KONEX","주권","보통주","2017/06/28","2018/11/15","상장폐지 신청('18.11.5)",,,"-","500","500000",,
"560","242420","본느","KONEX","주권","보통주","2016/05/16","2018/10/29","피흡수합병",,,"-","500","3242700",,
"561","192530","광주은행","KOSPI","주권","보통주","2014/05/22","2018/10/26","지주회사(최대주주등)의 완전자회사화 등",,,"은행","5000","51316057",,
"562","194610","우성아이비","KOSDAQ","주권","보통주","2014/06/10","2018/10/12","감사의견거절(감사범위 제한 및 계속기업 존속능력에 대한 불확실성)","2018/09/28","2018/10/11","기타제조","100","21570000",,
"563","155960","지디","KOSDAQ","주권","보통주","2013/02/13","2018/10/12","감사의견 거절(감사범위 제한)","2018/09/28","2018/10/11","IT부품","500","18709617",,
"564","232270","케이비제9호스팩","KOSDAQ","주권","보통주","2016/02/29","2018/10/12","상장예비심사 청구서 미제출로 관리종목 지정 후 1개월 이내 동 사유 미해소","2018/10/01","2018/10/11","금융","100","13815700",,
"565","235010","하이에이아이1호스팩","KOSDAQ","주권","보통주","2016/03/04","2018/10/12","상장예비심사 청구서 미제출로 관리종목 지정 후 1개월 이내 동 사유 미해소","2018/10/01","2018/10/11","금융","100","4950000",,
"566","032040","C&S자산관리","KOSDAQ","주권","보통주","1997/01/23","2018/10/11","감사의견거절(범위제한 및 계속기업 존속능력에 대한 불확실성)","2018/09/28","2018/10/10","기타서비스","2500","10913968",,
"567","081970","넥스지","KOSDAQ","주권","보통주","2007/08/20","2018/10/11","감사의견거절(감사범위제한)","2018/09/28","2018/10/10","소프트웨어","500","8070924",,
"568","047440","레이젠","KOSDAQ","주권","보통주","2001/11/20","2018/10/11","감사의견거절(감사범위 제한 및 계속기업 존속능력에 대한 불확실성)","2018/09/28","2018/10/10","IT부품","500","29146629",,
"569","110660","세신버팔로","KONEX","주권","보통주","2014/12/08","2018/10/11","지정자문인 선임계약 해지 후 30일이내 미체결(2018.9.20限)","2018/09/28","2018/10/10","-","500","6000000",,
"570","026260","위너지스","KOSDAQ","주권","보통주","1996/09/24","2018/10/11","감사의견거절(감사범위 제한)","2018/09/28","2018/10/10","유통","500","6495008",,
"571","052290","트레이스","KOSDAQ","주권","보통주","2001/05/31","2018/10/11","감사의견거절(감사범위 제한)","2018/09/28","2018/10/10","IT부품","500","54822175",,
"572","005980","성지건설","KOSPI","주권","보통주","1995/03/17","2018/10/04","감사의견 의견거절","2018/09/19","2018/10/02","건설업","5000","14209379",,
"573","237720","케이엠제약","KONEX","주권","보통주","2016/02/24","2018/09/28","피흡수합병",,,"-","100","2243238",,
"574","016170","카카오M","KOSDAQ","주권","보통주","2001/01/11","2018/09/18","피흡수합병",,,"출판·매체복제","500","25291705",,
"575","062580","인산가","KONEX","주권","보통주","2015/12/21","2018/09/11","피흡수합병",,,"-","500","4400000",,
"576","251540","에스와이제이","KONEX","주권","보통주","2017/05/02","2018/09/07","감사의견 거절(감사범위 제한)","2018/08/29","2018/09/06","-","500","6566575",,
"577","12011213","코오롱인더 3WR","KOSPI","신주인수권증권","보통주","2013/10/23","2018/09/05","신주인수권증권 행사기간 및 행사의 만료",,,,"0","1041796","120110","코오롱인더"
"578","138290","지성이씨에스","KONEX","주권","보통주","2015/11/30","2018/08/22","상장폐지 신청('18.7.19)","2018/08/10","2018/08/21","-","1000","2352000",,
"579","043580","에임하이","KOSDAQ","주권","보통주","2001/08/02","2018/08/10","감사의견거절(감사범위 제한)","2018/08/01","2018/08/09","IT부품","500","65262623",,
"580","06679217","씨씨에스 1WR","KOSDAQ","신주인수권증권","보통주","2017/10/16","2018/08/09","기초주권의 관리종목 지정","2018/07/31","2018/08/08",,"0","8873986","066790","씨씨에스"
"581","144740","피엠디아카데미","KONEX","주권","보통주","2013/07/01","2018/08/07","지정자문인 선임계약 해지 후 30일이내 미체결(2018.07.24限)","2018/07/27","2018/08/06","-","500","1737554",,
"582","230490","동부제4호스팩","KOSDAQ","주권","보통주","2015/12/18","2018/07/26","상장예비심사 청구서 미제출로 관리종목 지정 후 1개월 이내 동 사유 미해소","2018/07/17","2018/07/25","금융","100","5300000",,
"583","130960","CJ E&M","KOSDAQ","주권","보통주","2010/10/15","2018/07/18","피흡수합병",,,"방송서비스","5000","38732089",,
"584","090730","SIMPAC Metal","KOSDAQ","주권","보통주","2008/10/17","2018/07/17","피흡수합병",,,"금속","500","13000000",,
"585","024660","하림홀딩스","KOSDAQ","주권","보통주","1997/08/06","2018/07/16","피흡수합병",,,"금융","500","89157190",,
"586","099660","신텍","KOSDAQ","주권","보통주","2009/04/30","2018/07/09","발행한 어음 또는 수표가 주거래은행에 의하여 최종부도로 결정되거나 거래은행에 의한 거래정지","2018/06/28","2018/07/06","금속","500","63987602",,
"587","71901A58","KB서울햇빛발전소특별자산","KOSPI","수익증권","보통주","2015/10/22","2018/07/03","수익증권 신탁기간의 만료 또는 전액 중도 환수",,,,"1000","8180797","047210","케이비자산운용"
"588","226850","키움스팩4호","KOSDAQ","주권","보통주","2015/10/29","2018/06/05","상장예비심사 청구서 미제출로 관리종목 지정 후 1개월 이내 동 사유 미해소","2018/05/25","2018/06/04","금융","100","10204000",,
"589","225440","이베스트스팩3호","KOSDAQ","주권","보통주","2015/10/19","2018/05/28","상장예비심사 청구서 미제출로 관리종목 지정 후 1개월 이내 동 사유 미해소","2018/05/16","2018/05/25","금융","100","4100000",,
"590","900180","완리","KOSDAQ","외국주권","보통주","2011/06/13","2018/05/23","감사의견거절(감사범위 제한)","2018/05/11","2018/05/21","금융","무액면","107630204",,
"591","246830","시냅스엠","KONEX","주권","보통주","2016/07/13","2018/05/14","감사의견 거절(계속기업 존속능력에 대한 불확실성)","2018/05/02","2018/05/11","-","500","1311610",,
"592","013367","일성건설2우B","KOSPI","주권","신형우선주","2007/06/29","2018/05/11","존속기간 만료",,,"건설업","500","621240","013360","일성건설"
"593","235090","태경피엔에스","KONEX","주권","보통주","2016/03/16","2018/05/09","감사의견 거절(감사범위 제한)","2018/04/26","2018/05/08","-","500","23205369",,
"594","087220","스틸플라워","KOSDAQ","주권","보통주","2009/10/27","2018/05/08","감사의견거절(감사범위 제한 및 계속기업 존속능력에 대한 불확실성)","2018/04/25","2018/05/04","금속","500","72172928",,
"595","099830","씨그널엔터테인먼트그룹","KOSDAQ","주권","보통주","2011/01/24","2018/05/04","감사의견거절(감사범위 제한)","2018/04/24","2018/05/03","오락·문화","500","11633845",,
"596","252940","에스엠로보틱스","KONEX","주권","보통주","2016/09/30","2018/04/25","감사의견 거절(감사범위 제한 및 계속기업 존속능력에 대한 불확실성)","2018/04/16","2018/04/24","-","500","2075000",,
"597","091270","유디피","KONEX","주권","보통주","2014/12/12","2018/04/18","지정자문인 선임계약 해지 후 30일이내 미체결(2018.04.04限)","2018/04/09","2018/04/17","-","500","7338254",,
"598","221200","유진스팩3호","KOSDAQ","주권","보통주","2015/09/09","2018/04/17","상장예비심사 청구서 미제출로 관리종목 지정 후 1개월 이내 동 사유 미해소","2018/04/06","2018/04/16","금융","100","6750000",,
"599","06516216","에프티이앤이 8WR","KOSDAQ","신주인수권증권","보통주","2016/06/28","2018/04/04","기초주권의 관리종목 지정","2018/03/26","2018/04/03",,"0","4600782",,
"600","223040","교보5호스팩","KOSDAQ","주권","보통주","2015/08/27","2018/03/30","상장예비심사 청구서 미제출로 관리종목 지정 후 1개월 이내 동 사유 미해소","2018/03/21","2018/03/29","금융","100","5430000",,
"601","221950","케이비드림3호스팩","KOSDAQ","주권","보통주","2015/08/21","2018/03/30","상장예비심사 청구서 미제출로 관리종목 지정 후 1개월 이내 동 사유 미해소","2018/03/21","2018/03/29","금융","100","6815000",,
"602","199870","세기리텍","KONEX","주권","보통주","2015/12/24","2018/03/28","지정자문인 선임계약 해지후 30일이내 미체결(18.3.14限)","2018/03/19","2018/03/27","-","500","9803030",,
"603","008000","도레이케미칼","KOSPI","주권","보통주","1977/06/30","2018/03/20","지주회사(최대주주등)의 완전자회사화 등",,,"화학","5000","46363851",,
"604","051170","썬코어","KOSDAQ","주권","보통주","2001/10/23","2018/03/15","'16사업연도 감사의견거절(계속기업 존속능력에 대한 불확실성) 및 '17사업연도 반기 감사의견거절(계속기업 존속능력에 대한 불확실성)","2018/03/06","2018/03/14","기계·장비","500","38868605",,
"605","222390","케이비제8호스팩","KOSDAQ","주권","보통주","2015/08/05","2018/03/13","상장예비심사 청구서 미제출로 관리종목 지정 후 1개월 이내 동 사유 미해소","2018/03/02","2018/03/12","금융","100","10310000",,
"606","039790","위노바","KOSDAQ","주권","보통주","2000/07/25","2018/03/09","기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지기준에 해당한다고 결정","2018/02/27","2018/03/08","화학","500","78610739",,
"607","219860","한화에이스스팩2호","KOSDAQ","주권","보통주","2015/07/20","2018/03/02","상장예비심사 청구서 미제출로 관리종목 지정 후 1개월 이내 동 사유 미해소","2018/02/20","2018/02/28","금융","100","7123000",,
"608","219960","유안타제2호스팩","KOSDAQ","주권","보통주","2015/07/17","2018/02/23","상장예비심사 청구서 미제출로 관리종목 지정 후 1개월 이내 동 사유 미해소","2018/02/12","2018/02/22","금융","100","6500000",,
"609","218710","키움스팩3호","KOSDAQ","주권","보통주","2015/07/06","2018/02/14","상장예비심사 청구서 미제출로 관리종목 지정 후 1개월 이내 동 사유 미해소","2018/02/05","2018/02/13","금융","100","6700000",,
"610","256090","패션플랫폼","KONEX","주권","보통주","2016/12/20","2018/02/13","피흡수합병",,,"-","500","4346000",,
"611","72501A3B","신한BNPP서울시지하철9호선1호","KOSPI","수익증권","보통주","2014/02/21","2018/02/12","수익증권 신탁기간의 만료 또는 전액 중도 환수",,,,"1000","25000000","047190","신한자산운용"
"612","219580","골든브릿지제3호스팩","KOSDAQ","주권","보통주","2015/06/30","2018/02/07","상장예비심사 청구서 미제출로 관리종목 지정 후 1개월 이내 동 사유 미해소","2018/01/29","2018/02/06","금융","100","4900000",,
"613","217810","엔에이치스팩7호","KOSDAQ","주권","보통주","2015/06/12","2018/01/19","상장예비심사 청구서 미제출로 관리종목 지정 후 1개월 이내 동 사유 미해소","2018/01/10","2018/01/18","금융","100","4830000",,
"614","215750","미래에셋제3호스팩","KOSDAQ","주권","보통주","2015/05/22","2018/01/04","상장예비심사 청구서 미제출로 관리종목 지정 후 1개월 이내 동 사유 미해소","2017/12/21","2018/01/03","금융","100","6100000",,